genre,title,year,rating
Thriller,"Rosemary's Baby",1968,4.2
Thriller,"Nightcrawler",2014,4.2
Thriller,"Ninja Assassin",2009,4.2
Thriller,"Sleuth",1972,4.2
Thriller,"High Sierra",1941,4.2
Thriller,"Rebecca",1940,4.2
Thriller,"Silence of the Lambs, The",1991,4.2
Thriller,"In Bruges",2008,4.2
Thriller,"Spotlight",2015,4.2
Thriller,"Prisoners",2013,4.2
Thriller,"Snatch",2000,4.2
Thriller,"For a Few Dollars More (Per qualche dollaro in più)",1965,4.2
Thriller,"City of God (Cidade de Deus)",2002,4.1
Thriller,"John Wick: Chapter Two",2017,4.1
Thriller,"Gaslight",1944,4.1
Thriller,"Shadow of a Doubt",1943,4.1
Thriller,"Alphaville (Alphaville, une étrange aventure de Lemmy Caution)",1965,4.1
Thriller,"Memento",2000,4.1
Thriller,"Lives of Others, The (Das leben der Anderen)",2006,4.1
Thriller,"Fargo",1996,4.1
Thriller,"Zero Dark Thirty",2012,4.1
Thriller,"Taxi Driver",1976,4.1
Thriller,"Blade Runner",1982,4.1
Thriller,"Dial M for Murder",1954,4.1
Thriller,"Badlands",1973,4.1
Thriller,"Old Boy",2003,4.1
Thriller,"Day of the Jackal, The",1973,4.1
Thriller,"Murder in the First",1995,4.1
Thriller,"Kiss Kiss Bang Bang",2005,4.1
Thriller,"Femme Nikita, La (Nikita)",1990,4.1
Thriller,"Inception",2010,4.1
Thriller,"[REC]",2007,4.1
Thriller,"L.A. Confidential",1997,4.1
Thriller,"Hurt Locker, The",2008,4.1
Thriller,"Lock, Stock & Two Smoking Barrels",1998,4.1
Thriller,"Captain Phillips",2013,4.0
Thriller,"39 Steps, The",1935,4.0
Thriller,"Road Warrior, The (Mad Max 2)",1981,4.0
Thriller,"Barton Fink",1991,4.0
Thriller,"Eastern Promises",2007,4.0
Thriller,"Dogville",2003,4.0
Thriller,"Vertigo",1958,4.0
Thriller,"Cabin in the Woods, The",2012,4.0
Thriller,"Shutter Island",2010,4.0
Thriller,"The Imitation Game",2014,4.0
Thriller,"Léon: The Professional (a.k.a. The Professional) (Léon)",1994,4.0
Thriller,"All the President's Men",1976,4.0
Thriller,"Prestige, The",2006,4.0
Thriller,"Death Wish",2018,4.0
Thriller,"First Reformed",2017,4.0
Thriller,"Elle",2016,4.0
Thriller,"Black Sea",2015,4.0
Thriller,"Gunman, The",2015,4.0
Thriller,"The Survivalist",2015,4.0
Thriller,"'71",2014,4.0
Thriller,"Guest, The",2014,4.0
Thriller,"The Great Hypnotist",2014,4.0
Thriller,"Unedited Footage of a Bear",2014,4.0
Thriller,"Best Offer, The (Migliore offerta, La)",2013,4.0
Thriller,"Blue Ruin",2013,4.0
Thriller,"Coherence",2013,4.0
Thriller,"Double, The",2013,4.0
Thriller,"Escape Plan",2013,4.0
Thriller,"Machete Kills (Machete 2)",2013,4.0
Thriller,"Sacrament, The",2013,4.0
Thriller,"Byzantium",2012,4.0
Thriller,"House at the End of the Street",2012,4.0
Thriller,"Resolution",2012,4.0
Thriller,"Sinister",2012,4.0
Thriller,"Universal Soldier: Day of Reckoning",2012,4.0
Thriller,"Burke and Hare",2010,4.0
Thriller,"Last Exorcism, The",2010,4.0
Thriller,"Harry Brown",2009,4.0
Thriller,"House of the Devil, The",2009,4.0
Thriller,"Perfect Getaway, A",2009,4.0
Thriller,"Sin Nombre",2009,4.0
Thriller,"State of Play",2009,4.0
Thriller,"Triangle",2009,4.0
Thriller,"Baader Meinhof Komplex, Der",2008,4.0
Thriller,"Doomsday",2008,4.0
Thriller,"Eden Lake",2008,4.0
Thriller,"Mesrine: Killer Instinct (L'instinct de mort)",2008,4.0
Thriller,"Pathology",2008,4.0
Thriller,"Splinter",2008,4.0
Thriller,"Awake",2007,4.0
Thriller,"Cassandra's Dream",2007,4.0
Thriller,"Inside (À l'intérieur)",2007,4.0
Thriller,"Lions For Lambs",2007,4.0
Thriller,"Mr. Brooks",2007,4.0
Thriller,"Behind the Mask: The Rise of Leslie Vernon",2006,4.0
Thriller,"Hogfather (Terry Pratchett's Hogfather)",2006,4.0
Thriller,"Host, The (Gwoemul)",2006,4.0
Thriller,"Sweeney Todd",2006,4.0
Thriller,"Lady Vengeance (Sympathy for Lady Vengeance) (Chinjeolhan geumjassi)",2005,4.0
Thriller,"Paradise Now",2005,4.0
Thriller,"Strange Circus (Kimyô na sâkasu)",2005,4.0
Thriller,"Human Stain, The",2003,4.0
Thriller,"Ong-Bak: The Thai Warrior (Ong Bak)",2003,4.0
Thriller,"And Now... Ladies and Gentlemen...",2002,4.0
Thriller,"Confessions of a Dangerous Mind",2002,4.0
Thriller,"Dark Water (Honogurai mizu no soko kara)",2002,4.0
Thriller,"Deadly Outlaw: Rekka (a.k.a. Violent Fire) (Jitsuroku Andô Noboru kyôdô-den: Rekka)",2002,4.0
Thriller,"Enough",2002,4.0
Thriller,"Interstate 60",2002,4.0
Thriller,"Killing Me Softly",2002,4.0
Thriller,"Bless the Child",2000,4.0
Thriller,"Ginger Snaps",2000,4.0
Thriller,"Oxygen",1999,4.0
Thriller,"Phantoms",1998,4.0
Thriller,"Strangeland",1998,4.0
Thriller,"Thursday",1998,4.0
Thriller,"Masterminds",1997,4.0
Thriller,"Retroactive",1997,4.0
Thriller,"Spanish Prisoner, The",1997,4.0
Thriller,"Bound",1996,4.0
Thriller,"Head Above Water",1996,4.0
Thriller,"True Crime",1996,4.0
Thriller,"Citizen X",1995,4.0
Thriller,"Pure Formality, A (Pura formalità, Una)",1994,4.0
Thriller,"Blood In, Blood Out",1993,4.0
Thriller,"Real McCoy, The",1993,4.0
Thriller,"Hard-Boiled (Lat sau san taam)",1992,4.0
Thriller,"Juice",1992,4.0
Thriller,"Europa (Zentropa)",1991,4.0
Thriller,"Delta Force 2 (Delta Force 2: The Colombian Connection)",1990,4.0
Thriller,"Dragon Ball Z the Movie: The World's Strongest (a.k.a. Dragon Ball Z: The Strongest Guy in The World) (Doragon bôru Z: Kono yo de ichiban tsuyoi yatsu)",1990,4.0
Thriller,"It",1990,4.0
Thriller,"Revenge",1990,4.0
Thriller,"State of Grace",1990,4.0
Thriller,"Killer, The (Die xue shuang xiong)",1989,4.0
Thriller,"Assassination",1987,4.0
Thriller,"Best Seller",1987,4.0
Thriller,"Better Tomorrow II, A (Ying hung boon sik II)",1987,4.0
Thriller,"Element of Crime, The (Forbrydelsens Element)",1984,4.0
Thriller,"Missing",1982,4.0
Thriller,"Body Heat",1981,4.0
Thriller,"Eye for an Eye, An",1981,4.0
Thriller,"Eyewitness (Janitor, The)",1981,4.0
Thriller,"Raise the Titanic",1980,4.0
Thriller,"Little Girl Who Lives Down the Lane, The",1976,4.0
Thriller,"Trilogy of Terror",1975,4.0
Thriller,"Scorpio",1973,4.0
Thriller,"Sisters",1973,4.0
Thriller,"Getaway, The",1972,4.0
Thriller,"Shaft",1971,4.0
Thriller,"Straw Dogs",1971,4.0
Thriller,"Bird with the Crystal Plumage, The (Uccello dalle piume di cristallo, L')",1970,4.0
Thriller,"Ear, The (Ucho)",1970,4.0
Thriller,"Investigation of a Citizen Above Suspicion (Indagine su un cittadino al di sopra di ogni sospetto)",1970,4.0
Thriller,"Performance",1970,4.0
Thriller,"Thomas Crown Affair, The",1968,4.0
Thriller,"Samouraï, Le (Godson, The)",1967,4.0
Thriller,"10th Victim, The (La decima vittima)",1965,4.0
Thriller,"Ipcress File, The",1965,4.0
Thriller,"Fail-Safe",1964,4.0
Thriller,"Seven Days in May",1964,4.0
Thriller,"Haunting, The",1963,4.0
Thriller,"High and Low (Tengoku to jigoku)",1963,4.0
Thriller,"Elevator to the Gallows (a.k.a. Frantic) (Ascenseur pour l'échafaud)",1958,4.0
Thriller,"3:10 to Yuma",1957,4.0
Thriller,"Throne of Blood (Kumonosu jô)",1957,4.0
Thriller,"Bad Seed, The",1956,4.0
Thriller,"Night of the Hunter, The",1955,4.0
Thriller,"I Confess",1953,4.0
Thriller,"Too Late for Tears",1949,4.0
Thriller,"Dark Passage",1947,4.0
Thriller,"The Spiral Staircase",1945,4.0
Thriller,"Cat People",1942,4.0
Thriller,"Talk of the Town, The",1942,4.0
Thriller,"Suspicion",1941,4.0
Thriller,"Testament of Dr. Mabuse, The (Das Testament des Dr. Mabuse)",1933,4.0
Thriller,"Clockwork Orange, A",1971,4.0
Thriller,"Fugitive, The",1993,4.0
Thriller,"Watchmen",2009,4.0
Thriller,"The Machinist",2004,4.0
Thriller,"Twelve Monkeys (a.k.a. 12 Monkeys)",1995,4.0
Thriller,"Argo",2012,4.0
Thriller,"Donnie Darko",2001,4.0
Thriller,"Strangers on a Train",1951,4.0
Thriller,"Seven (a.k.a. Se7en)",1995,4.0
Thriller,"Last King of Scotland, The",2006,4.0
Thriller,"Moon",2009,4.0
Thriller,"Zero Effect",1998,4.0
Thriller,"Cape Fear",1962,4.0
Thriller,"Kill Bill: Vol. 1",2003,4.0
Thriller,"Town, The",2010,4.0
Thriller,"Gattaca",1997,4.0
Thriller,"Limitless",2011,4.0
Thriller,"Heat",1995,3.9
Thriller,"Blue Velvet",1986,3.9
Thriller,"Children of Men",2006,3.9
Thriller,"Casino Royale",2006,3.9
Thriller,"Girl with the Dragon Tattoo, The (Män som hatar kvinnor)",2009,3.9
Thriller,"Warriors, The",1979,3.9
Thriller,"Amores Perros (Love's a Bitch)",2000,3.9
Thriller,"Battle Royale (Batoru rowaiaru)",2000,3.9
Thriller,"Thing, The",1982,3.9
Thriller,"The Raid 2: Berandal",2014,3.9
Thriller,"Defiance",2008,3.9
Thriller,"Henry: Portrait of a Serial Killer",1986,3.9
Thriller,"Thirteen Days",2000,3.9
Thriller,"Side Effects",2013,3.9
Thriller,"End of Watch",2012,3.9
Thriller,"Vanishing, The (Spoorloos)",1988,3.9
Thriller,"Manhunter",1986,3.9
Thriller,"Wicker Man, The",1973,3.9
Thriller,"Lady Vanishes, The",1938,3.9
Thriller,"Michael Clayton",2007,3.9
Thriller,"Ex Machina",2015,3.9
Thriller,"Dawn of the Dead",2004,3.9
Thriller,"American Gangster",2007,3.9
Thriller,"Predestination",2014,3.9
Thriller,"Quiet American, The",2002,3.9
Thriller,"Cowboy Bebop: The Movie (Cowboy Bebop: Tengoku no Tobira)",2001,3.9
Thriller,"Traffic",2000,3.9
Thriller,"Thesis (Tesis)",1996,3.9
Thriller,"King of New York",1990,3.9
Thriller,"Presumed Innocent",1990,3.9
Thriller,"Deliverance",1972,3.9
Thriller,"Rope",1948,3.9
Thriller,"Terminator, The",1984,3.9
Thriller,"Limey, The",1999,3.9
Thriller,"Road, The",2009,3.9
Thriller,"Irreversible (Irréversible)",2002,3.9
Thriller,"V for Vendetta",2006,3.9
Thriller,"Arsenic and Old Lace",1944,3.9
Thriller,"Star Trek: First Contact",1996,3.9
Thriller,"I Saw the Devil (Akmareul boatda)",2010,3.9
Thriller,"Orphanage, The (Orfanato, El)",2007,3.9
Thriller,"Equilibrium",2002,3.9
Thriller,"Odessa File, The",1974,3.9
Thriller,"Bullitt",1968,3.9
Thriller,"Carnival of Souls",1962,3.9
Thriller,"Saboteur",1942,3.9
Thriller,"Hunt for Red October, The",1990,3.9
Thriller,"French Connection, The",1971,3.9
Thriller,"The Hunger Games: Mockingjay - Part 1",2014,3.9
Thriller,"Professional, The (Le professionnel)",1981,3.9
Thriller,"Kill Bill: Vol. 2",2004,3.9
Thriller,"Das Experiment (Experiment, The)",2001,3.9
Thriller,"Frailty",2001,3.9
Thriller,"eXistenZ",1999,3.9
Thriller,"Die Hard",1988,3.9
Thriller,"Shooter",2007,3.9
Thriller,"Out of Sight",1998,3.9
Thriller,"Next Three Days, The",2010,3.9
Thriller,"Secret in Their Eyes, The (El secreto de sus ojos)",2009,3.9
Thriller,"Sin City",2005,3.9
Thriller,"Sherlock Holmes",2009,3.9
Thriller,"Pi",1998,3.9
Thriller,"Sherlock: The Abominable Bride",2016,3.9
Thriller,"John Wick",2014,3.8
Thriller,"Ocean's Eleven",2001,3.8
Thriller,"Mulholland Drive",2001,3.8
Thriller,"Misery",1990,3.8
Thriller,"Goldfinger",1964,3.8
Thriller,"Annihilation",2018,3.8
Thriller,"Snowden",2016,3.8
Thriller,"The Nice Guys",2016,3.8
Thriller,"Time Lapse",2014,3.8
Thriller,"Get the Gringo",2012,3.8
Thriller,"127 Hours",2010,3.8
Thriller,"Bronson",2009,3.8
Thriller,"Tell No One (Ne le dis à personne)",2006,3.8
Thriller,"Dancer Upstairs, The",2002,3.8
Thriller,"Poolhall Junkies",2002,3.8
Thriller,"Lantana",2001,3.8
Thriller,"Following",1998,3.8
Thriller,"Memories (Memorîzu)",1995,3.8
Thriller,"Some Folks Call It a Sling Blade",1993,3.8
Thriller,"Supercop (Police Story 3: Supercop) (Jing cha gu shi III: Chao ji jing cha)",1992,3.8
Thriller,"Darkman",1990,3.8
Thriller,"Better Tomorrow, A (Ying hung boon sik)",1986,3.8
Thriller,"Fist of Fury (Chinese Connection, The) (Jing wu men)",1972,3.8
Thriller,"Z",1969,3.8
Thriller,"You Only Live Twice",1967,3.8
Thriller,"Spellbound",1945,3.8
Thriller,"The Count of Monte Cristo",2002,3.8
Thriller,"Dark City",1998,3.8
Thriller,"Brotherhood of the Wolf (Pacte des loups, Le)",2001,3.8
Thriller,"Day the Earth Stood Still, The",1951,3.8
Thriller,"Mad Max: Fury Road",2015,3.8
Thriller,"Evil Dead, The",1981,3.8
Thriller,"Omen, The",1976,3.8
Thriller,"Bourne Identity, The",2002,3.8
Thriller,"Harry Potter and the Goblet of Fire",2005,3.8
Thriller,"Layer Cake",2004,3.8
Thriller,"Pan's Labyrinth (Laberinto del fauno, El)",2006,3.8
Thriller,"Tinker Tailor Soldier Spy",2011,3.8
Thriller,"Kingdom, The",2007,3.8
Thriller,"Life of David Gale, The",2003,3.8
Thriller,"House of Games",1987,3.8
Thriller,"Skyfall",2012,3.8
Thriller,"Munich",2005,3.8
Thriller,"Charade",1963,3.8
Thriller,"Exam",2009,3.8
Thriller,"Battlestar Galactica: Razor",2007,3.8
Thriller,"Inside Man",2006,3.8
Thriller,"Halloween: The Curse of Michael Myers (Halloween 6: The Curse of Michael Myers)",1995,3.8
Thriller,"True Romance",1993,3.8
Thriller,"Wild at Heart",1990,3.8
Thriller,"Diva",1981,3.8
Thriller,"Them!",1954,3.8
Thriller,"Sorry, Wrong Number",1948,3.8
Thriller,"Simple Plan, A",1998,3.8
Thriller,"Training Day",2001,3.8
Thriller,"X-Men: First Class",2011,3.8
Thriller,"Few Good Men, A",1992,3.8
Thriller,"American Psycho",2000,3.8
Thriller,"Bourne Supremacy, The",2004,3.8
Thriller,"Margin Call",2011,3.8
Thriller,"Ghost Writer, The",2010,3.8
Thriller,"After Hours",1985,3.8
Thriller,"Escape from Alcatraz",1979,3.8
Thriller,"Cape Fear",1991,3.8
Thriller,"District 9",2009,3.8
Thriller,"Dirty Harry",1971,3.8
Thriller,"Body of Lies",2008,3.8
Thriller,"Dead Again",1991,3.8
Thriller,"Invasion of the Body Snatchers",1956,3.8
Thriller,"Star Trek II: The Wrath of Khan",1982,3.8
Thriller,"Drive",2011,3.8
Thriller,"Blood Diamond",2006,3.8
Thriller,"Sherlock Holmes: A Game of Shadows",2011,3.8
Thriller,"Collateral",2004,3.8
Thriller,"Mission: Impossible - Fallout",2018,3.8
Thriller,"Silence",2016,3.8
Thriller,"Project Almanac",2015,3.8
Thriller,"Only God Forgives",2013,3.8
Thriller,"Stoker",2013,3.8
Thriller,"Trance",2013,3.8
Thriller,"Act of Valor",2012,3.8
Thriller,"Woman in Black, The",2012,3.8
Thriller,"Drive Angry",2011,3.8
Thriller,"Martha Marcy May Marlene",2011,3.8
Thriller,"You're Next",2011,3.8
Thriller,"All Good Things",2010,3.8
Thriller,"I Spit on Your Grave",2010,3.8
Thriller,"Rubber",2010,3.8
Thriller,"21",2008,3.8
Thriller,"Pontypool",2008,3.8
Thriller,"Girl Next Door, The",2007,3.8
Thriller,"Lust, Caution (Se, jie)",2007,3.8
Thriller,"Vacancy",2007,3.8
Thriller,"Bad Education (La mala educación)",2004,3.8
Thriller,"Mean Creek",2004,3.8
Thriller,"11:14",2003,3.8
Thriller,"Basic",2003,3.8
Thriller,"High Tension (Haute tension) (Switchblade Romance)",2003,3.8
Thriller,"Brother",2000,3.8
Thriller,"Audition (Ôdishon)",1999,3.8
Thriller,"Insomnia",1997,3.8
Thriller,"Open Your Eyes (Abre los ojos)",1997,3.8
Thriller,"Eye for an Eye",1996,3.8
Thriller,"Fresh",1994,3.8
Thriller,"Jurassic Park",1993,3.8
Thriller,"One False Move",1992,3.8
Thriller,"People Under the Stairs, The",1991,3.8
Thriller,"Police Story 2 (Ging chaat goo si juk jaap)",1988,3.8
Thriller,"Extremities",1986,3.8
Thriller,"Name of the Rose, The (Name der Rose, Der)",1986,3.8
Thriller,"Time After Time",1979,3.8
Thriller,"Invasion of the Body Snatchers",1978,3.8
Thriller,"Three Days of the Condor (3 Days of the Condor)",1975,3.8
Thriller,"Big Boss, The (Fists of Fury) (Tang shan da xiong)",1971,3.8
Thriller,"Night of the Living Dead",1968,3.8
Thriller,"From Russia with Love",1963,3.8
Thriller,"Angels with Dirty Faces",1938,3.8
Thriller,"Insider, The",1999,3.7
Thriller,"Dead Zone, The",1983,3.7
Thriller,"M",1931,3.7
Thriller,"X2: X-Men United",2003,3.7
Thriller,"Idiocracy",2006,3.7
Thriller,"They Live",1988,3.7
Thriller,"No Way Out",1987,3.7
Thriller,"Sweeney Todd: The Demon Barber of Fleet Street",2007,3.7
Thriller,"Gone Girl",2014,3.7
Thriller,"Lord of War",2005,3.7
Thriller,"Boiler Room",2000,3.7
Thriller,"Dr. No",1962,3.7
Thriller,"Lost Boys, The",1987,3.7
Thriller,"Zodiac",2007,3.7
Thriller,"Contagion",2011,3.7
Thriller,"Game, The",1997,3.7
Thriller,"Coraline",2009,3.7
Thriller,"China Syndrome, The",1979,3.7
Thriller,"Magnum Force",1973,3.7
Thriller,"Jackie Brown",1997,3.7
Thriller,"Bourne Ultimatum, The",2007,3.7
Thriller,"Live and Let Die",1973,3.7
Thriller,"In the Line of Fire",1993,3.7
Thriller,"Dead Ringers",1988,3.7
Thriller,"Videodrome",1983,3.7
Thriller,"Boys from Brazil, The",1978,3.7
Thriller,"Identity",2003,3.7
Thriller,"10 Cloverfield Lane",2016,3.7
Thriller,"Sleepers",1996,3.7
Thriller,"Impossible, The (Imposible, Lo)",2012,3.7
Thriller,"Informant!, The",2009,3.7
Thriller,"[REC]²",2009,3.7
Thriller,"Fracture",2007,3.7
Thriller,"Inland Empire",2006,3.7
Thriller,"Ice Harvest, The",2005,3.7
Thriller,"Final Cut, The",2004,3.7
Thriller,"Ladder 49",2004,3.7
Thriller,"Missing, The",2003,3.7
Thriller,"Red Corner",1997,3.7
Thriller,"Kansas City",1996,3.7
Thriller,"Once a Thief (Zong heng si hai)",1991,3.7
Thriller,"Tales from the Darkside: The Movie",1990,3.7
Thriller,"Believers, The",1987,3.7
Thriller,"52 Pick-Up",1986,3.7
Thriller,"Coma",1978,3.7
Thriller,"Omega Man, The",1971,3.7
Thriller,"Postman Always Rings Twice, The",1946,3.7
Thriller,"Man Who Knew Too Much, The",1934,3.7
Thriller,"Mission: Impossible - Ghost Protocol",2011,3.7
Thriller,"Time to Kill, A",1996,3.7
Thriller,"Total Recall",1990,3.7
Thriller,"From Hell",2001,3.6
Thriller,"Witness",1985,3.6
Thriller,"Mission: Impossible - Rogue Nation",2015,3.6
Thriller,"Underworld: Rise of the Lycans",2009,3.6
Thriller,"Sunshine",2007,3.6
Thriller,"Bully",2001,3.6
Thriller,"Primal Fear",1996,3.6
Thriller,"Rock, The",1996,3.6
Thriller,"Minority Report",2002,3.6
Thriller,"Now You See Me 2",2016,3.6
Thriller,"Red Rock West",1992,3.6
Thriller,"Midnight Run",1988,3.6
Thriller,"Crimson Tide",1995,3.6
Thriller,"Black Swan",2010,3.6
Thriller,"The Butterfly Effect",2004,3.6
Thriller,"Man on Fire",2004,3.6
Thriller,"Others, The",2001,3.6
Thriller,"Dirty Pretty Things",2002,3.6
Thriller,"Session 9",2001,3.6
Thriller,"Killing Zoe",1994,3.6
Thriller,"Hitcher, The",1986,3.6
Thriller,"Day of the Dead",1985,3.6
Thriller,"Blow Out",1981,3.6
Thriller,"Tinker, Tailor, Soldier, Spy",1979,3.6
Thriller,"Play Misty for Me",1971,3.6
Thriller,"Marnie",1964,3.6
Thriller,"Taken",2008,3.6
Thriller,"Bank Job, The",2008,3.6
Thriller,"Captain America: Civil War",2016,3.6
Thriller,"Scanner Darkly, A",2006,3.6
Thriller,"Crow, The",1994,3.6
Thriller,"Apocalypto",2006,3.6
Thriller,"Clear and Present Danger",1994,3.6
Thriller,"Source Code",2011,3.6
Thriller,"Birds, The",1963,3.6
Thriller,"Headhunters (Hodejegerne)",2011,3.6
Thriller,"Lincoln Lawyer, The",2011,3.6
Thriller,"Swimming Pool",2003,3.6
Thriller,"Confessions of a Dangerous Mind",2002,3.6
Thriller,"Rules of Attraction, The",2002,3.6
Thriller,"Shallow Grave",1994,3.6
Thriller,"Assault on Precinct 13",1976,3.6
Thriller,"Super 8",2011,3.6
Thriller,"28 Weeks Later",2007,3.6
Thriller,"Mississippi Burning",1988,3.6
Thriller,"Mission: Impossible III",2006,3.6
Thriller,"Rum Diary, The",2011,3.6
Thriller,"After the Sunset",2004,3.6
Thriller,"Fright Night",1985,3.6
Thriller,"Man with the Golden Gun, The",1974,3.6
Thriller,"Predator",1987,3.6
Thriller,"First Strike (Police Story 4: First Strike) (Ging chaat goo si 4: Ji gaan daan yam mo)",1996,3.6
Thriller,"Jagged Edge",1985,3.6
Thriller,"Pitch Black",2000,3.6
Thriller,"Iron Man 3",2013,3.6
Thriller,"Breach",2007,3.6
Thriller,"Antitrust",2001,3.6
Thriller,"Die Hard: With a Vengeance",1995,3.6
Thriller,"Mariachi, El",1992,3.6
Thriller,"Man Who Knew Too Much, The",1956,3.6
Thriller,"First Blood (Rambo: First Blood)",1982,3.5
Thriller,"For Your Eyes Only",1981,3.5
Thriller,"Captain America: The First Avenger",2011,3.5
Thriller,"Descent, The",2005,3.5
Thriller,"Sydney (Hard Eight)",1996,3.5
Thriller,"Spider-Man",2002,3.5
Thriller,"Disclosure",1994,3.5
Thriller,"Mission: Impossible",1996,3.5
Thriller,"Firm, The",1993,3.5
Thriller,"Syriana",2005,3.5
Thriller,"Speed",1994,3.5
Thriller,"Stir of Echoes",1999,3.5
Thriller,"Ronin",1998,3.5
Thriller,"Patriot Games",1992,3.5
Thriller,"Iron Man 2",2010,3.5
Thriller,"From Dusk Till Dawn",1996,3.5
Thriller,"Insidious: The Last Key",2018,3.5
Thriller,"Maze Runner: The Death Cure",2018,3.5
Thriller,"The Darkest Minds",2018,3.5
Thriller,"2048: Nowhere to Run",2017,3.5
Thriller,"It Comes at Night",2017,3.5
Thriller,"Shot Caller",2017,3.5
Thriller,"The Mummy",2017,3.5
Thriller,"Blair Witch",2016,3.5
Thriller,"Train to Busan",2016,3.5
Thriller,"Cop Car",2015,3.5
Thriller,"Legend",2015,3.5
Thriller,"13 Sins",2014,3.5
Thriller,"Bag Man, The",2014,3.5
Thriller,"Girl Walks Home Alone at Night, A",2014,3.5
Thriller,"The Green Inferno",2014,3.5
Thriller,"The Voices",2014,3.5
Thriller,"Afflicted",2013,3.5
Thriller,"Den, The",2013,3.5
Thriller,"Enemy",2013,3.5
Thriller,"Snitch",2013,3.5
Thriller,"Cleanskin",2012,3.5
Thriller,"Iceman, The",2012,3.5
Thriller,"Maniac",2012,3.5
Thriller,"Pact, The",2012,3.5
Thriller,"Safe",2012,3.5
Thriller,"Abduction",2011,3.5
Thriller,"Red Riding Hood",2011,3.5
Thriller,"Thing, The",2011,3.5
Thriller,"This Must Be the Place",2011,3.5
Thriller,"We Need to Talk About Kevin",2011,3.5
Thriller,"Birdemic: Shock and Terror",2010,3.5
Thriller,"Buried",2010,3.5
Thriller,"Death Race 2",2010,3.5
Thriller,"Green Zone",2010,3.5
Thriller,"Paradox",2010,3.5
Thriller,"Repo Men",2010,3.5
Thriller,"Brothers",2009,3.5
Thriller,"Collector, The",2009,3.5
Thriller,"Haunted World of El Superbeasto, The",2009,3.5
Thriller,"Obsessed",2009,3.5
Thriller,"Prison Break: The Final Break",2009,3.5
Thriller,"Race to Witch Mountain",2009,3.5
Thriller,"Saw VI",2009,3.5
Thriller,"Splice",2009,3.5
Thriller,"Uninvited, The",2009,3.5
Thriller,"Walled In",2009,3.5
Thriller,"Blindness",2008,3.5
Thriller,"Painted Skin",2008,3.5
Thriller,"Ruins, The",2008,3.5
Thriller,"Death Sentence",2007,3.5
Thriller,"Frontière(s)",2007,3.5
Thriller,"Hannibal Rising",2007,3.5
Thriller,"Mighty Heart, A",2007,3.5
Thriller,"Premonition",2007,3.5
Thriller,"Rogue",2007,3.5
Thriller,"Shrooms",2007,3.5
Thriller,"Signal, The",2007,3.5
Thriller,"Stuck",2007,3.5
Thriller,"Zone, The (La Zona)",2007,3.5
Thriller,"Babel",2006,3.5
Thriller,"Ghost in the Shell: Solid State Society",2006,3.5
Thriller,"Requiem",2006,3.5
Thriller,"Chaos",2005,3.5
Thriller,"Edmond",2005,3.5
Thriller,"Hard Candy",2005,3.5
Thriller,"History of Violence, A",2005,3.5
Thriller,"Moustache, La",2005,3.5
Thriller,"Assassination of Richard Nixon, The",2004,3.5
Thriller,"Never Die Alone",2004,3.5
Thriller,"Punisher, The",2004,3.5
Thriller,"Spartan",2004,3.5
Thriller,"Survive Style 5+",2004,3.5
Thriller,"Suspect Zero",2004,3.5
Thriller,"Cradle 2 the Grave",2003,3.5
Thriller,"Dead End",2003,3.5
Thriller,"Out of Time",2003,3.5
Thriller,"Owning Mahowny",2003,3.5
Thriller,"Dragonfly",2002,3.5
Thriller,"K-19: The Widowmaker",2002,3.5
Thriller,"Unfaithful",2002,3.5
Thriller,"Business of Strangers, The",2001,3.5
Thriller,"Fulltime Killer (Chuen jik sat sau)",2001,3.5
Thriller,"Wasabi",2001,3.5
Thriller,"Batman Beyond: Return of the Joker",2000,3.5
Thriller,"Crimson Rivers, The (Rivières pourpres, Les)",2000,3.5
Thriller,"Nine Queens (Nueve reinas)",2000,3.5
Thriller,"Rape Me (Baise-moi)",2000,3.5
Thriller,"Gen-X Cops",1999,3.5
Thriller,"Shiri (Swiri)",1999,3.5
Thriller,"Fallen",1998,3.5
Thriller,"From the Earth to the Moon",1998,3.5
Thriller,"Jin Roh: The Wolf Brigade (Jin-Rô)",1998,3.5
Thriller,"Patriot, The",1998,3.5
Thriller,"Who Am I? (Wo shi shei)",1998,3.5
Thriller,"Boxer, The",1997,3.5
Thriller,"Incognito",1997,3.5
Thriller,"Day of the Beast, The (Día de la Bestia, El)",1995,3.5
Thriller,"Just Cause",1995,3.5
Thriller,"Underneath",1995,3.5
Thriller,"Mute Witness",1994,3.5
Thriller,"Passenger 57",1992,3.5
Thriller,"JFK",1991,3.5
Thriller,"Last Boy Scout, The",1991,3.5
Thriller,"Run",1991,3.5
Thriller,"Communion",1989,3.5
Thriller,"Santa Sangre",1989,3.5
Thriller,"D.O.A.",1988,3.5
Thriller,"Maniac Cop",1988,3.5
Thriller,"Paperhouse",1988,3.5
Thriller,"Tetsuo, the Ironman (Tetsuo)",1988,3.5
Thriller,"Big Easy, The",1987,3.5
Thriller,"Mona Lisa",1986,3.5
Thriller,"Rawhead Rex",1986,3.5
Thriller,"Phenomena (a.k.a. Creepers)",1985,3.5
Thriller,"Subway",1985,3.5
Thriller,"Silent Night, Deadly Night",1984,3.5
Thriller,"Brainstorm",1983,3.5
Thriller,"Gorky Park",1983,3.5
Thriller,"Sudden Impact",1983,3.5
